,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601577.CH.EQUITY,X601818.CH.EQUITY,X601838.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601997.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X2801.TT.EQUITY,X2880.TT.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X5880.TT.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X2885.TT.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X2883.TT.EQUITY,X2888.TT.EQUITY,X267.HK.EQUITY,MKRturn,RealEstateDiff
X000001.CH.EQUITY,0,0,0,0,0,0,0.0763057237631854,0,0,0.361305844403568,0,0,0,0,0,0.0801546904825227,0.104882311190191,0,0,0,0,0,0,0,0,0,0,0,0.131094192384285,0,0,0,0,0,-0.000573463219268002,0,0,0,0,0,0,0.153335343597296,0,0,0.0955324728103408,0,0,0,0,0.034167269070687,0,0
X002142.CH.EQUITY,3.46944695195361e-18,0,0,0,0,0.127520903760738,0.131002950575865,0,0.0868852012039313,0,0,0,0,0,0.306164951196573,0,0,0,0,0,0,0,0.233763066900845,0,0,0,0,0,0,0.115761324301599,0,0,0,0,-0.114962374642608,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,-0.0480351526941625,0,0,0,0.386177217836005,0.0130611634281838
X600000.CH.EQUITY,0,0,0,0,3.46944695195361e-18,0,0,0.223748251721582,0,0,0,0.117948237844528,0,0,0.104152929263457,0,0,0,0,0.118351918719758,0,0,0,0,0.0580057079953678,0,0,0,0,-0.0998324711004028,0,0,0,0,0.274887001845402,0.0514268932174122,0,0,0,0,0,0,0.0558929787750485,0,0.111512394829475,0,0,0,0,0.0490389730930982,0,0
X600015.CH.EQUITY,0,0,0,0,0.0658074180707967,0,0,0,0,0,0.132815163832012,0.118105607563746,0,0.0325772670579333,0,0,0.480942651588619,0,0,0,0,0.0359527680909771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144184170022963,0,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131954697873429,0,0,0,0,0.262769470856998,0,0,0,0.125856259585231,0.464430251320533,0,0,-0.123687324255634,0,-0.0694592640107209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.180335674692886,0,0
X600036.CH.EQUITY,0,0.0231492685225926,0,0,0,0,0,0,0,0.166144924860931,-0.0521131604166732,0,0,0,0,0,0,0,0.382836395662072,0,0,0,0,0.00743288468270389,0,0,0,0,0,0,0.189924820331871,0,0,0,0,0,0,0.148826897153222,0,0.117366012101155,0,0,0.100084669734019,0.13459353030878,0,0.0857325675843491,0,0,0,0,0,0
X600919.CH.EQUITY,0.0213204455136398,0.384471420575097,0,0,0,0,0,0.0342404169699902,0,0,0,0,0,0.121731967096569,0,0,4.33680868994202e-19,0,0,0.357218258486448,0,0,0,0,0,0,0,0.0888531207395747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0214193457736357,0.186010333769317,0,0,0,4.33680868994202e-19,0,0
X600926.CH.EQUITY,0,0,0,0,0,0,0,0,0.177762159085427,0,0,0,0.0476539035202173,0,0,0,0,0.125588601385897,0,0,0,0,0.339625457463572,0,0,0,-0.0390060439255776,0,0,0,0,0,0,0,0.222808012402837,0,0,0,0.11389289854765,0,0,0,0.0961229452048619,0,0,0,0,0,0,0,-0.0264541880193181,0.00957037926979207
X601009.CH.EQUITY,0,0,6.93889390390723e-18,0,-0.111036013810747,0,0.459700952389263,0.282016410768066,0,0.152264041659867,0,0,0,0,0.0816721503042597,0,0,0.0296831303530983,0,0,0,0,0,0,0.0330905899843717,0.0705502144263016,0.0347479504612819,0.022208107585258,0,0,0,0,-0.0562096337135548,0,0,0,0,0,0,0,0,0,0,0,0,0,0.187394439396787,0,0,0,-0.240095939450405,0
X601166.CH.EQUITY,0.325970515063405,0,0.0117820427780655,0,0,0,0,0,0.101741661877578,0,0,0,0,0,0,0,0,0.239390179416657,0,0.0975414795361909,0,0,8.67361737988404e-19,0,0,-0.0574205522912131,0,-0.0826345796750813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0980733847416048,0.27840698344685,0,-0.0466437528063215
X601169.CH.EQUITY,0,0,0,0.166536729632123,0,0,0,0,0,0,0,0.0665605707777171,0,0,0,0.0481874952899579,0,0,0.131598095040833,0,0.237346567900664,0.102941491703255,0,0,0.00376706526664581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144849777896564,0,0,0,0,0,0,0,0,0,0
X601229.CH.EQUITY,0.200321886387508,-0.0343995016233428,0,0,0,0,0,0,0,0,0.273720875632802,0,0,0,0,0,0,-0.169669229234852,0,0,0.41418733230099,-0.0110234416212701,0,0,0,0,0,0,0,0,-0.00192944233096209,0,0,0,0,0,0,0,-0.0762758056818696,0,0,0,0.258856774856166,0,0,0,0,0,0,0.106098743404462,0,3.46944695195361e-18
X601288.CH.EQUITY,0,-0.0245481585255002,0,0,0,0,0,0.0807155001677739,0,0,0,0,0,0,0.351197253835856,0,0,0.0236210346127495,0.247033820022235,0,0.0263836595252795,0,0,0,0,0,0,0.0847921101132305,0,0,0,0,0,0,0,0.051873928509932,0,0,0,0,0,0,0,0,0.0447591873200828,0,0.166047572093506,0,0,0,0,0
X601328.CH.EQUITY,0,0,0,0.0743729672580426,0,0,0,0,0,0,0.302799992577057,0,0,0,0,0,0.284531468192929,0,0,0,0,0.0484575790023906,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0958006100992011,0,0,0,0,0,0,0,0,0,0,0,0,-0.0300238070255531,0,-0.0411487235559557,0
X601398.CH.EQUITY,0,0.308464825431509,0,0,0,0,-0.0920279756716549,0,0,0,0,0,0.432366203398721,0,0,0,0,0,0.155273058213449,0.209515056697777,0,0.123944426072441,0,0,0,0,0,0,0,0,0,0,0,0,-0.148074143802444,0,0,0,0,-0.166923409776597,0,0,0,0,0,0,0.0547557439170832,0,0,0,0,-0.00647161323269184
X601577.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.737026424475056,0,0,0.110747389158633,0.0294259975124513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.052191745746409,0,0,0,0,0,0,0.0980212514931557,0,0,0,0
X601818.CH.EQUITY,0.175073664512236,0,0,0.0600648572955016,0.194677344004736,0,0,0,0,0,0,0,0,0,0,0,0,-0.221517053180739,0,0.405645129284017,0,0.00223265908575253,0,0.198284855449926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.184628319623377,0,0,0,0.0991298508274777,0,0,-0.0266317894506683,0,0,0,0,0
X601838.CH.EQUITY,0,0,0,0,0.0646845613494081,0,0.338297615429109,0.35618392511535,0,0,0,0,0.0251148868002986,0,0,0,0,0,0,0,0.0181748920082876,0,-3.46944695195361e-18,0,0,0,-0.186099665099918,0,-0.0278376075786608,-0.0911158780745423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0238638869090004,0,0,0,0.131861293608993,-0.142906512378128,0,0
X601939.CH.EQUITY,0,0,0,0,0.30569178102338,0.0080701896085952,0.198594558274196,0,0,0,0.129256232998139,0,0,0.121683807736351,0.0824996324503819,0.00467377495344905,0,0,0,0.120334842364693,-1.38777878078145e-17,0,0,0,0,0,0,0,0.0292972467460694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0,0,0,0,0,0.190231613898425,0.195632565383149,0,0,0.276784125162127,0,0.0842724918700412,0,0,0,0.0866418342139273,0,0,0,0.19989212915441,-0.0990120570863608,0,0.113340789314664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.061979193228803
X601997.CH.EQUITY,0,0.0721465184941219,0,0,0.23512853133632,0,0,0,0,0,0.284728872955807,0,0,0,0,0.142162214539611,0,0,0,0,0,0,0.162637907368097,0,0,0,0,0,0,0,0,0,-0.0119322002969416,0,0,0.184573383586195,0.0641301569869961,0,0,0,0,0,0,0,0,0,-0.0168074395306568,-0.0159295861083832,0,0,0.0379129982248302,0
