,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X1997.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,MKRturn,RealEstateDiff
X000001.CH.EQUITY,0,0.176076749086272,0,-1.73472347597681e-18,0,0.096318237598809,0.22160855121921,0,0,0,0,0,0,0.0109747441394915,0.0182213075855512,0.209119722646403,0,0,0,0,0,0,0.102325753920832,0,0,0,0,0,0,0.0720496051138292,0.0457503110976903,0.0926087342906395,0,0,0,0,0,0,0,0.0150090780722598,0,0,0,0,0,0,0,0,0,0,0,0
X002142.CH.EQUITY,0.680852047911019,0,0,0,0,0.366466275917106,0,0,0,0,0,0,0,0,0,-0.076705145491146,0,0,0,0,-0.124437951040084,0,0,0,0,-0.102890182232615,0,0,0,0,0,0,0.518818642789703,6.93889390390723e-18,0.0371794268626795,0,0,-0.228290769127772,0,-0.218597903538498,0,0,0,0,0,0,0,-0.0798591085201891,0,0,-0.10969900401513,0.0855062319478704
X600000.CH.EQUITY,0.101979217450272,0,0,0.0989598569960989,0,0,0.0821190224749933,0,0.06723500702987,0,0.455393307589012,0,0,0,0,0,0,0,0,0,0.0976052836668804,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600015.CH.EQUITY,0,0,0.422104629166163,0,0,0,0,0.0581358547636702,0,0,0,0,0,0.0425040251509548,0.0302525032569327,0.161128651350069,0,0,0,0,0,0,0,0,0,0.0696197860046454,0,0.0844533410585513,0,0,0,0,0.0200164351012518,0,0,0,0,0,0,0.0610617188426963,0,0,0,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,0,0,0.306297221244428,0.045082940095467,0,0.191209898570964,0,0.0530251416044252,0.116029893085356,0.0958319496498206,0.0233044068079966,0,0,0,0,0,0,0,0,0,0,0,0.121202225993137,0,0,0,0,0,0,0,0,0,0.017730586084045,0,0,0,0,0,0,0,0,0.0450987844361718,0,0,0,0,0
X600036.CH.EQUITY,0.1779478669897,0,0,0,0,0,0.220237727020861,0,0,0,0,0,0.149711685723843,0,0,0,0,0,0,0,0,0,0.0489929089659992,0,0.105481527187914,0,0,0,0.00384347375884828,0,0,0,0,0,0,0.196679038862066,0,-3.46944695195361e-18,0,0,0,0,0.158236013040136,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0,0.0827196303460005,0,0.284996750219248,0,0,0,0,-2.77555756156289e-17,0,0.368672867709283,0.292279114267963,0,0,0,0,0,0,0,0,0,0,0,0,-0.0286950711028157,0,0,0,0,0,0,0,0,0.0762368154159335,-0.0784545054090992,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00840953402500585,-0.0558878388475499
X601169.CH.EQUITY,0.0589676262401407,0,0.139658142655522,0.0861138841052728,0.0762760670610825,0,0,0,0,0,0.181417531981743,0.0810391288568656,0,0,0,0.0574289265999358,0,0,0,0.0555715888046495,0,0.22634428901819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.064722972330949,0,0,0,0,0,0,0,0,0,0,0
X601229.CH.EQUITY,0,0.0295699104731475,0,0,0,0,0.247538734664811,0,0,0,0.111269983000032,0,0,0.109458951997688,0,0,0.054082493795984,0,0,0,0,0.227013731812355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0695325811338325,0,0,0,0,0,0.164541279623123,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.342761358982104,0,0.0423354012388392,0.467240477913699,0,0,0,0,0,0,0,0,-0.0109306330653032,0,0,0,0,0,0.0359423018520041,0,0,0,-2.77555756156289e-17,0,0,0.112838805306934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
