,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X000166.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X1997.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,MKRturn,RealEstateDiff
X000001.CH.EQUITY,0,0.365364645263715,0,0,0,0,0,0,0.0824988797820284,0.0307722825911297,0,0,0,0,0,0,0,0,0,0,0,0,0.0279947543837518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24977542519763,0,-0.110556664612158,0,0.0491053855983378,0,0,-0.050741273331932,0.154383419452933,0,0,0,-0.0308662790756006
X002142.CH.EQUITY,0.349050692308514,0,0,0,0,0,0.120972585049416,0,0.0389486046058555,0,0,0,0,0.307465692386468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0339167513803785,0,0.152385068600252,0,0.103726388725839,0.0712781483075964,0,-0.181579280057142,0,0,0,0,0,-0.00427954321981751,0,0,0,-0.041006499608828
X600000.CH.EQUITY,0,0,0,0,0,0.188221051293908,0,0,0,0.101702176453585,0,0,0.156083865608994,0,0,0,0,0,0,0,0,0,0,0,0.230047371550815,0.0700451459189625,0,0,0,0,0,0,0.0785630840288508,0,0,0,0,6.93889390390723e-18,0,0,0.29989173308184,0,0,0,0,0,0,0,0,0,0.0377269795020524
X600015.CH.EQUITY,0,0,0.192077564316083,0,0,0,0,0.476293566172024,0,0.0954472882354414,0,0,0.0252194983794482,0,0.0527287213473018,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0339722610758116,0,0,0,0,0,0,0,0,0,0,0.0769317707820067,0,0.0722748158810953,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0.0127536557785833,0.173169189912657,0,0,0,0,0,0,0,0,0.0875590865266428,0,0.324088086749029,0.0527062683961306,0,0,0,0.116211044178104,0,0,0,0,0,0,0,0,0,0,0.0250057945829406,0,0.0874802807394421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115336005496961,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,-0.0333247330451213,0,0,0,0,0,0.0186835763367095,0,0,0,0,0,0,0,0,0,0,0.115168157294525,0,0,0,0,0.725284565757709,-0.136623518214377,0,-0.121665757482892,0,0,0,0.18146333047502,0,0,0,0.123990146299308,0,0,0,0,0,0,-0.0469095364041651,0.0898355465074213,0,0.0621843327033963
X601166.CH.EQUITY,0,0.391159237458942,0,-0.139747039966069,0,0,0,0,0,0,0,0,0,0,0.271955710848269,0,0,0,0,0,0,0,0,0,0,0.239188028513275,0,0,0,0,0,0.14376570233772,0.37048279964895,0.00621024242517161,0,0,-0.110895862239301,0,-0.0855004497385139,0,0,0,0,0,0,0.0125250956388998,0,0,0,0,-0.114126355536158
X601169.CH.EQUITY,0,0,0,0.767894013629373,0,0,0,0,0,0,0,0,0.158021680202616,0,0,-3.46944695195361e-18,0,0.130564786522677,0,0,-0.104961280744438,0,0,0,0,0.144882456352286,0,0,0,0,0.0287088545115201,0,-0.00374531279995927,-0.497686171246372,0,0,0,-0.136134654406797,0.370867241754353,-0.0192515196278401,0,-0.00588911251884944,0,0,0,0,0,0,0,0,0.0437708737976933
X601229.CH.EQUITY,0.129380272316112,0.124515572155778,0.0878900285743082,0,0,0,0,0,0,0,-0.074779172677827,0.486724902537686,-0.0663638634027545,0,0,0.0669566453427883,0,0,0,-0.0581163096144667,0,0,0,0,0,0.129073854890871,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0.161156510905394,0,0,0,-0.0501480575226788,0,0,0,0,0,0,0,0,-0.00795568353344104,0,-0.17604954123247
X601288.CH.EQUITY,0,0,0,0.167049654149085,0,0,0,0,0,0,0.0124569030611704,0,0.129407451052771,0,0.230438535623032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0.0527052634056446,0.311986922905709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0589284948854561,0,0,0,0
