,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2886.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X600918.CH.Equity,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,MKRturn,RealEstateDiff
X000001.CH.EQUITY,0,0.138637960883969,0.129532190794747,0,0.108053432532415,0.123118595911877,0,0,0,0,0,0,0,0,0,0,0.0594507588324403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134996947759828,0,0.0214136154392387,0.0757549009976317,0,0.0104293110837867,0.0429148628833324,0,0.0325677599118764,0,0,0,0,0,0,0.0209035113215372,0,0,0,0
X002142.CH.EQUITY,0,0,0,0.120988741496656,0.110949811771012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.426690886936539,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0.0643488950447563,0,0,0,0,0,0,0,0.121390918219028,0,0,0,0,0,0,0,0,0,-0.014560219935904,0,0
X600000.CH.EQUITY,0,0,0,0,0.168773085213681,0,0,0,0.145117363550224,0,0,0,0.175608110093946,0,0,0,0,0,0,0,0,0,0,0,0,0,0.267709315454154,0,0,0,0,-0.0139485545092777,0,0,0,0,0,0,0.0805314268492249,0,0.70173197317711,0,-0.121124770602556,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0.250471965348279,0,0,0,0.162143962948181,0,0,0.0198869742232107,0.1367060839626,0,0,0,-8.67361737988404e-19,0,0,0,0.0481260719392434,-0.0443398342341779,0,0,0.334769770230678,-0.315651326371062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0966112313395725,0,0,6.93889390390723e-18,0,0,0.025587087420782,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0.226737552108714,0.142288774743034,0,0,0,0,0.0403282328283143,0,0,0,0,0.36275422505235,0,0,0,0,0.166213304018501,0.0218705717934992,0,0,0,0,0,0,0,0,0,0,0,-0.00297442817165656,0,0,0,0,0.00457668712189355,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0226319985579718,0,0
X601166.CH.EQUITY,0.0350159394861639,0,0.00959962390694838,0.0701553075770091,0.202827162464729,0,0.486672423387153,0,0,0,0,0.00633838292704498,3.46944695195361e-18,0.15002112581062,0,0.053254177875413,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0.0202348377974773,0,0,0,-0.00737101362526754,0,0,0,0,0,0,0,0,0,0,0,0,0.0175522161895578,0,0,0,0,0,0,0,0
X601169.CH.EQUITY,-0.0227057328294441,-0.0737749662786795,0,0,0,0,0,0,0,0,0,0,0,0.794008120839251,0.0694914328491118,0,0,0,0,0,0,0.0307528997214525,0.0550406267931408,0.0210884493097787,0,0,-0.0167996793488964,0,0,0,0,0,0,0,0,0,0,0.0241373125312948,0,0.0548634998319432,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,-0.00540138059866872,-0.0217108648393853
X601229.CH.EQUITY,0,0,0.00990585949522872,0,0,0,0,0,0,0,0.707566482268397,0,0,0,0,0,0,0,0.529458716353049,0,0,0,0,0,0,0,0,0,0,0.16768580874743,0,0,0,0,0,0,0,0,-0.0762831469935429,0,0,0,-0.296726266600588,0,0,0,0,-0.0980897268097258,0,0,0.0723571840710498,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0242717883879508,0.00193757957695588,0.896715775818721,0,0,0,0,0.0509015710147972,0,0,0,0,-0.0318986492848809,0,0,0,0,0,0,0,0,0,0,0.136394545917658,0,0,-0.0660681962216529,0,0,0.0104062224040461,-0.0965984344225398,0,0,0,0,0,0,0,0,0,-0.0527136847757289,0
X601328.CH.EQUITY,0,0,0.0307337220775773,0.385640011190079,0.106297750235168,0,0,0.240858958187463,0.0475467644546833,0,0,0,0,0.0198687239874677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
