,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X600918.CH.Equity,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X1997.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,MKRturn,RealEstateDiff
X000001.CH.EQUITY,0,0.304675837836066,0,0,0.0946105228337152,0.340720037786548,-0.138402246839294,0,0,0,0,0,0,0,0,0,0,0.040254271651756,-0.0748891168400817,0,0,0,0.183378372228143,0,0,0,0,0,0,-0.0900685778784266,0,0.261465751949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.197334596492136,-0.0254607831823983,0,-0.11132910358396,0
X002142.CH.EQUITY,0.645635472887941,0,0,0,1.73472347597681e-18,0.133862339205083,0,0,0,-0.0133701434187697,0,0,-0.0525155160297731,0,0.0355044395590703,0,0,0,0,0,0,0,0.0622873871603235,0,0,0,0,0,0,0,0,0,0.043015353035344,0,0,0.0153098163714589,0,0,0,0,0,-0.00973671524656952,0,0,-0.0563010625817203,0,0,0,0,0,0,-0.0580546621390143
X600000.CH.EQUITY,0,0,0,0.00410746993514763,0,0,0.15292271915259,0,0,0.265387726484568,0,0,0.00202235196861218,0,0.0019405097519564,0.064048507202597,0.0797698391607668,0,0,0,0,0.156964616725842,0,0,0,0,0,0,0,0.0115898663544601,0,0,0,0,0,0,0,0,0,0,0.0751287852725434,0,0.0881708890323872,0,0,0,0,0,0,0,-0.0581952269558172,0
X600016.CH.EQUITY,0,0,0.029354058377778,0,0,0.181732205481994,0.441458843682709,-3.46944695195361e-18,0,0.238930407364062,0,0,0,0,0,0,0,0.11690580498383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0.0906080170513334,0,0,0.323957852500025,0,0,0.0986934731666664,0,0,0,0,0.116941444699156,-0.0123697705160198,0,0.0549146337531517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0257464639406271,0,0,0,0,0.155399461130356,0,0,0.0166431373405106,0,0,0,-0.127159744926715,0,0,0,0,0,-0.0581049314860407,-0.0533437080081974,0
X601166.CH.EQUITY,0.584278436960039,0,0,0,0,0,0,0,0,0,0,0.0458648697868471,0.144849626252356,0,0,0,0,0,0,0,0,0,0,0,0,-0.00326282512697163,0,0,0,0,-0.183687310251589,0,0,0,0,0,0,0.0787166562490058,0,0,0.0885279092126932,0,0,0,-0.058576052097327,0,0.0891680952611452,0,0,0,-0.0367095488948687,0
X601169.CH.EQUITY,0,0,0.0375897764404442,0.667859646803341,0.0624688501356867,0,0,0,0,0,0,0,0.15071773099806,0,0,0,0,0.146202129257367,0.00248156043902915,0,0,0,0,0,0,0,-0.026598191864494,0,0,0,0,0.0913361326065247,0.0315931019427469,0,0,0,0,-0.243555823596442,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0
X601229.CH.EQUITY,0,0,0,0.167005311230714,0,0,0,0,0,0,0,0.0975570484920864,0.075400985416841,0,0,0.121786013355706,0,0,0,0.0836515917945276,0,0,0,0,0,0,0,0,0,0.175651171531977,0,0,0.0495012396988828,0,0.0567693086278328,0,0,0,0,0,0.0905339164777354,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.010859970565391,0.0194860552099146,0.0962612274475707,0,0,0.0784003508255449,0,0,0,0,0,0.0217249962579802,0.0755754401185718,0.393435014515283,0.180203614051308,0,0,0,0,0,0,0,0,0,-0.0140199993859372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176669491310735,0,0,0
X601328.CH.EQUITY,0,0,0.0505761327917235,0.176725879835168,0,0,0,0.115161669641679,0,0,0.316511338480261,0,0.0350733777760846,0.158718787240678,0,0.0538301880484059,0.0166647938992867,0,0,0,0,0,0,0,0,0,0,0.0601477876822335,0,0,0,0,0,0,0.0222803654429904,0.0258540447909402,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0.120671763939372,0,0,0,0,0,0
