,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X600918.CH.Equity,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000002.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X16.HK.EQUITY,X1997.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X823.HK.EQUITY,MKRturn,RealEstateDiff
X000001.CH.EQUITY,0,0.325202172443061,-0.14311809431133,0,0.0378849108860904,0.521538458572453,0,0,0,0,0.107347008795869,0,0,0,0,0,0,0,0,0,0,0.172963327609445,0,0,0,0,0,0,-0.0129151625447401,-0.0136626207171903,0.0714130067417813,0,0,0,0,0,0,0,0,-0.246227699542209,0,0,0,0,0,0,0,0,-0.0255257456431356,0,-0.0343040731424412,0.0478287487544792
X002142.CH.EQUITY,0.217061382661323,0,0,0,0.0315511585861767,0.109481947716918,0.0245440482901454,0,0,0,0,0,0,0,0,0,0,0,0.0565674018173991,0,0,0,0,0,0.144610897452342,0,0,0,0,0,0,0,0.197205176577346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0201716428586893,0
X600000.CH.EQUITY,0,0,0,0.106005792069624,0,0,0,0.0432587166985389,0.291580426437369,0,0,0,0.157262051129192,0,0,0.0788942705794123,0,0,0.0842077673403049,0,0.0905771055783379,0.0660518028006455,0,0,0,0,0,0,0,0,0,0,-0.00641976940862367,0,0,0,0,0,0,-0.0655283514184341,0.100400888097398,0,0,0,0,0,0,0,0,0,0,-0.00700695127779666
X600016.CH.EQUITY,0,0,0,0,0.0337250661627894,0,0,0,0.470111920000689,0,0,0,0,0,-0.0791332533207545,0,0.0618979547610372,0,-0.185628893316984,0,0,-0.0190096980056047,0,0,0,0,0,0.404716511582298,0,0,0,0.187218870389366,0.0964701489338158,0,0,0,-0.0940782163430918,0,0,0.216238613259787,0,0,0,0,0,0,0,-0.0776031709166062,0,0,0,0
X600036.CH.EQUITY,0.0353749784070773,0,0.0486618303168467,0.474694863833609,0,0,0,0,0,0,0.0385784816147088,0,0,0,0,0,0,0.0199512336942001,0,0,0,0,0,0,0,0,0,0,0,-0.125537546647566,0,0,0,0,0,0.203345424968086,0,0,0.118911369371934,0,0,0,0,-0.0496269359670864,0,0,0,0,0,0,-0.0204615946874299,0
X601166.CH.EQUITY,0.4166405956979,0,0,0,0.0268359019016822,0,0,0,0,0,0.277091583328233,0,0,0,0,-0.0246333341039325,0,0,0,-0.0654278841558482,0,0,0,0,-0.0166151617099009,0,0,0,0,-0.0742212627141151,0,0,0.101580483879507,-0.0738518235259126,0,0,0.0353599098309052,0,0,0,0.131222713541954,0,0,0,-0.13948806422562,0,0.0203100763278914,0,0.0968860124223717,0,0,0
X601229.CH.EQUITY,0,0.0832924520128961,0,0,0,0,0,0,0,0,0.55301352225988,0,0,-4.33680868994202e-19,0,0,0.0159584313816593,6.93889390390723e-18,0,0,0,0,0,0,0.009180651323108,0,0,0,0,-0.00774586453155166,0,0.285669301655875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117165524129566,0,0
X601288.CH.EQUITY,0,0,0.0471376281864486,0,0,0,0,0,0,0,0.103862413889131,0.0044081132911121,0.519091660709087,0.161490227790403,0.0306803183818022,0.0639860104694265,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0764399866882785,0,0,0,0,0,0,0.0307909921674571,0,0,0,0,0,0,0,0,0.000363394659525857,0,0,0.0854327783023535,0,0.0504200913585246,0
X601328.CH.EQUITY,0,0,0.367774454804222,0.0951487122644685,0,0,0,0,0,0,0,0.0166049780841516,0.0655398636860634,0.0238587185312007,0.209167397545557,0.0496248514787529,0,0,0,0,0,0,0,0,0,0,0.067957033081688,0,0,0,0,0,0,0,0.0652532288634066,0,0,0.0370028150676437,0,0,0,0,0,0,0,0,0,0.0631282620311613,0,0,0.0798329152518037,0
X601398.CH.EQUITY,0,0,0,0,0,0.0132616112570267,0,0,0,0,-1.38777878078145e-17,0.213673863849507,0.4050925034629,0.246765352969413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0239792192204599,0,0.0118620006409684,0,0,0,0,0,0,0,0,0,-0.0912052955851751,0,0.0640821109502689,0.0671554631046814,0,0,0
